1945-09-08, College All-Stars, Great Lakes Navy, 35, 0, @
1989-11-18, (3) Michigan, Minnesota, 49, 15, @
1989-11-18, Michigan State, Northwestern, 76, 14, vs
1989-11-18, (6) Nebraska, Oklahoma, 42, 25, vs
1989-11-18, New Mexico, (23) Fresno State, 45, 22, vs
1989-11-18, Northern Illinois, Cincinnati, 56, 3, @
1989-11-18, (1) Notre Dame, (17) Penn State, 34, 23, @
1989-11-18, (22) Ohio State, Wisconsin, 42, 22, vs
1989-11-18, Oregon, Oregon State, 30, 21, vs
1989-11-18, Pacific, New Mexico State, 14, 10, @
1989-11-18, (19) Pittsburgh, East Carolina, 47, 42, vs
1989-11-18, Rice, Baylor, 6, 3, @
1989-11-18, Stanford, California, 24, 14, vs
1989-11-18, Temple, Rutgers, 36, 33, vs
1989-11-18, (9) Tennessee, Mississippi, 33, 21, vs
1989-11-18, Texas, Texas Christian, 31, 17, vs
1989-11-18, (20) Texas Tech, Southern Methodist, 48, 24, @
1989-11-18, Toledo, Central Michigan, 29, 6, vs
1989-11-18, Tulane, Vanderbilt, 37, 13, @
1989-11-18, Tulsa, Bowling Green, 45, 10, vs
1989-11-18, UCLA, (8) Southern California, 10, 10, @
1989-11-18, Utah State, Nevada-Las Vegas, 27, 22, @
1989-11-18, (16) Virginia, Maryland, 48, 21, @
1989-11-18, Virginia Tech, North Carolina State, 25, 23, @
1989-11-18, Washington, Washington State, 20, 9, vs
1989-11-18, Western Michigan, Miami (OH), 14, 7, @
1989-11-19, Wyoming, Texas-El Paso, 41, 10, vs
1989-11-23, (17) West Virginia, Syracuse, 24, 17, @
1989-11-24, (9) Arkansas, (14) Texas A&M, 23, 22, @
1989-11-25, Air Force, Utah, 42, 38, @
1989-11-25, Arizona, Arizona State, 28, 10, @
1989-11-25, Baylor, Texas, 50, 7, @
1989-11-25, (21) Brigham Young, San Diego State, 48, 27, @
1989-11-25, Georgia Tech, Boston College, 13, 12, vs
1989-11-25, (24) Hawaii, Oregon State, 23, 21, vs
1989-11-25, (13) Houston, (18) Texas Tech, 40, 24, vs
1989-11-25, (11) Illinois, Northwestern, 63, 14, @
1989-11-25, Long Beach State, Utah State, 31, 18, vs
1989-11-25, Louisiana State, Tulane, 27, 7, @
1989-11-25, (7) Miami (FL), (1) Notre Dame, 27, 10, vs
1989-11-25, (3) Michigan, (20) Ohio State, 28, 18, vs
1989-11-25, (25) Michigan State, Wisconsin, 31, 3, @
1989-11-25, Minnesota, Iowa, 43, 7, @
1989-11-25, Mississippi, Mississippi State, 21, 11, N
1989-11-25, (22) Penn State, (19) Pittsburgh, 16, 13, @
1989-11-25, Purdue, Indiana, 15, 14, @
1989-11-25, San Jose State, Nevada-Las Vegas, 38, 28, vs
1989-11-25, Southern Mississippi, East Carolina, 41, 27, vs
1989-11-25, (8) Tennessee, Kentucky, 31, 10, @
1989-12-02, (9) Arkansas, Southern Methodist, 38, 24, vs
1989-12-02, (11) Auburn, (2) Alabama, 30, 20, vs
1989-12-02, (6) Florida State, Florida, 24, 17, @
1989-12-02, Georgia Tech, Georgia, 33, 22, vs
1989-12-02, (13) Houston, Rice, 64, 0, @
1989-12-02, (24) Pittsburgh, Rutgers, 46, 29, N
1989-12-02, (8) Tennessee, Vanderbilt, 17, 10, vs
1989-12-02, (16) Texas A&M, Texas, 21, 10, vs
1989-12-04, Syracuse, Louisville, 24, 13, N
1989-12-09, Air Force, (23) Hawaii, 35, 35, @
1989-12-09, Fresno State, Ball State, 27, 6, vs
1989-12-09, Navy, Army, 19, 17, @
1989-12-16, Oregon, Tulsa, 27, 24, N
1989-12-25, (22) Michigan State, (25) Hawaii, 33, 13, @
1989-12-28, Mississippi, Air Force, 42, 29, N
1989-12-28, (24) Texas Tech, (20) Duke, 49, 21, N
1989-12-29, (18) Penn State, (19) Brigham Young, 50, 39, N
1989-12-30, (14) Clemson, (17) West Virginia, 27, 7, N
1989-12-30, (23) Pittsburgh, (16) Texas A&M, 31, 28, N
1989-12-30, Syracuse, Georgia, 19, 18, N
1989-12-30, Washington, Florida, 34, 7, N
1989-12-31, Arizona, North Carolina State, 17, 10, vs
1990-01-01, (9) Auburn, (21) Ohio State, 31, 14, N
1990-01-01, (5) Florida State, (6) Nebraska, 41, 17, N
1990-01-01, (11) Illinois, (15) Virginia, 31, 21, N
1990-01-01, (2) Miami (FL), (7) Alabama, 33, 25, N
1990-01-01, (4) Notre Dame, (1) Colorado, 21, 6, N
1990-01-01, (12) Southern California, (3) Michigan, 17, 10, vs
1990-01-01, (8) Tennessee, (10) Arkansas, 31, 27, N
1990-08-26, (8) Tennessee, (5) Colorado, 31, 31, N
1990-08-31, (9) Southern California, Syracuse, 34, 16, N
1990-09-01, Akron, Illinois State, 17, 7, vs
1990-09-01, Arkansas State, Memphis, 24, 24, @
1990-09-01, (16) Brigham Young, Texas-El Paso, 30, 10, @
1990-09-01, Cal State Fullerton, Sonoma State, 38, 24, vs
1990-09-01, (10) Clemson, Long Beach State, 59, 0, vs
1990-09-01, Colorado State, Air Force, 35, 33, @
1990-09-01, East Carolina, Louisiana Tech, 27, 17, vs
1990-09-01, Fresno State, Eastern Michigan, 41, 10, vs
1990-09-01, Kentucky, Central Michigan, 20, 17, vs
1990-09-01, Louisiana, Tulane, 48, 6, @
1990-09-01, Louisville, San Jose State, 10, 10, @
1990-09-01, Maryland, Virginia Tech, 20, 13, vs
1990-09-01, Missouri State, Nevada-Las Vegas, 31, 24, @
1990-09-01, Montana, Oregon State, 22, 15, @
1990-09-01, (7) Nebraska, Baylor, 13, 0, vs
1990-09-01, New Mexico, New Mexico State, 29, 12, @
1990-09-01, North Carolina, Miami (OH), 34, 0, vs
1990-09-01, North Carolina State, Western Carolina, 67, 0, vs
1990-09-01, Northern Illinois, Eastern Illinois, 28, 17, vs
1990-09-01, Oklahoma State, Tulsa, 10, 3, vs
1990-09-01, (18) Pittsburgh, Ohio, 35, 3, vs
1990-09-01, Rice, Wake Forest, 33, 17, vs
1990-09-01, South Carolina, Duke, 21, 10, vs
1990-09-01, Southern Mississippi, Delta State, 12, 0, vs
1990-09-01, (8) Tennessee, Pacific, 55, 7, vs
1990-09-01, (13) Texas A&M, Hawaii, 28, 13, @
1990-09-01, Utah, Utah State, 19, 0, @
1990-09-01, (15) Virginia, Kansas, 59, 10, @
1990-09-01, Washington State, Texas Christian, 21, 3, @
1990-09-01, (25) West Virginia, Kent State, 35, 24, vs
1990-09-01, Wyoming, Temple, 38, 23, vs
1990-09-02, Bowling Green, Cincinnati, 34, 20, @
1990-09-06, (6) Colorado, Stanford, 21, 17, vs
1990-09-08, Air Force, Hawaii, 27, 3, vs
1990-09-08, Akron, Kent State, 38, 10, @
1990-09-08, Arizona, (11) Illinois, 28, 16, vs
1990-09-08, Arizona State, Baylor, 34, 13, vs
1990-09-08, Arkansas State, Louisiana-Monroe, 23, 18, vs
1990-09-08, (3) Auburn, Cal State Fullerton, 38, 17, vs
1990-09-08, Ball State, Illinois State, 13, 3, @
1990-09-08, (16) Brigham Young, (1) Miami (FL), 28, 21, vs
1990-09-08, California, Wisconsin, 28, 12, @
1990-09-08, Central Michigan, Cincinnati, 34, 0, vs
1990-09-08, Colorado State, Montana State, 41, 5, vs
1990-09-08, Duke, Northwestern, 27, 24, @
1990-09-08, Eastern Michigan, Western Michigan, 27, 24, vs
1990-09-08, Florida, Oklahoma State, 50, 7, vs
1990-09-08, (3) Florida State, East Carolina, 45, 24, vs
1990-09-08, Fresno State, New Mexico, 24, 17, vs
1990-09-08, Georgia Tech, North Carolina State, 21, 13, vs
1990-09-08, (24) Houston, Nevada-Las Vegas, 37, 9, vs
1990-09-08, Iowa State, Northern Iowa, 35, 6, vs
1990-09-08, Kansas, Oregon State, 38, 12, vs
1990-09-08, Kansas State, Western Illinois, 27, 6, vs
1990-09-08, Louisiana, Nicholls State, 24, 21, vs
1990-09-08, Louisiana State, Georgia, 18, 13, vs
1990-09-08, Louisiana Tech, McNeese State, 51, 3, @
1990-09-08, Louisville, Murray State, 68, 0, vs
1990-09-08, Maryland, (25) West Virginia, 14, 10, @
1990-09-08, Mississippi, Memphis, 23, 21, vs
1990-09-08, Navy, Richmond, 28, 17, vs
1990-09-08, (10) Nebraska, Northern Illinois, 60, 14, vs
1990-09-08, (18) Ohio State, Texas Tech, 17, 10, vs
1990-09-08, (23) Oklahoma, (19) UCLA, 34, 14, @
1990-09-08, Oregon, San Diego State, 42, 21, vs
1990-09-08, Pacific, Sacramento State, 41, 33, vs
1990-09-08, (17) Pittsburgh, Boston College, 29, 6, vs
1990-09-08, Rutgers, Kentucky, 24, 8, vs
1990-09-08, South Carolina, North Carolina, 27, 5, vs
1990-09-08, Southern Methodist, Vanderbilt, 44, 7, vs
1990-09-08, Southern Mississippi, (13) Alabama, 27, 24, @
1990-09-08, Syracuse, Temple, 19, 9, vs
1990-09-08, (8) Tennessee, Mississippi State, 40, 7, @
1990-09-08, Texas, (21) Penn State, 17, 13, @
1990-09-08, Texas Christian, Missouri, 20, 19, @
1990-09-08, Texas-El Paso, New Mexico State, 27, 24, vs
1990-09-08, Toledo, Miami (OH), 20, 14, @
1990-09-08, Tulane, Rice, 21, 10, @
1990-09-08, Tulsa, Missouri State, 41, 28, vs
1990-09-08, Utah, Minnesota, 35, 29, @
1990-09-08, Utah State, Long Beach State, 27, 13, vs
1990-09-08, (14) Virginia, (9) Clemson, 20, 7, vs
1990-09-08, Virginia Tech, Bowling Green, 21, 7, vs
1990-09-08, Wake Forest, Appalachian State, 23, 12, vs
1990-09-08, (20) Washington, San Jose State, 20, 17, vs
1990-09-08, Wyoming, Washington State, 34, 13, @
1990-09-13, (18) Houston, Texas Tech, 51, 35, @
1990-09-15, Air Force, Citadel, 10, 7, vs
1990-09-15, (20) Arizona, New Mexico, 25, 10, @
1990-09-15, (25) Arizona State, Colorado State, 31, 20, vs
1990-09-15, (15) Arkansas, Tulsa, 28, 3, vs
1990-09-15, Army, Holy Cross, 24, 7, vs
1990-09-15, (2) Auburn, Mississippi, 24, 10, @
1990-09-15, (5) Brigham Young, Washington State, 50, 36, vs
1990-09-15, Central Michigan, Akron, 14, 14, @
1990-09-15, (16) Clemson, Maryland, 18, 17, @
1990-09-15, Eastern Michigan, Ohio, 21, 18, vs
1990-09-15, (24) Florida, Alabama, 17, 13, @
1990-09-15, (3) Florida State, Georgia Southern, 48, 6, vs
1990-09-15, Fresno State, Utah, 31, 7, @
1990-09-15, Georgia, Southern Mississippi, 18, 17, vs
1990-09-15, (21) Illinois, (9) Colorado, 23, 22, vs
1990-09-15, Indiana, Kentucky, 45, 24, @
1990-09-15, Iowa, Cincinnati, 63, 10, vs
1990-09-15, Kansas State, New Mexico State, 52, 7, vs
1990-09-15, Louisiana State, Miami (OH), 35, 7, vs
1990-09-15, Louisville, Kansas, 28, 16, vs
1990-09-15, (10) Miami (FL), California, 52, 24, @
1990-09-15, (19) Michigan State, Syracuse, 23, 23, @
1990-09-15, Minnesota, Iowa State, 20, 16, vs
1990-09-15, Mississippi State, Cal State Fullerton, 27, 13, vs
1990-09-15, Missouri, Utah State, 45, 10, vs
1990-09-15, Nevada-Las Vegas, Oregon State, 45, 20, @
1990-09-15, North Carolina, Connecticut, 48, 21, vs
1990-09-15, North Carolina State, Wake Forest, 20, 15, vs
1990-09-15, (1) Notre Dame, (4) Michigan, 28, 24, vs
1990-09-15, (17) Ohio State, Boston College, 31, 10, @
1990-09-15, (14) Oklahoma, (13) Pittsburgh, 52, 10, vs
1990-09-15, Oklahoma State, Northern Iowa, 33, 23, vs
1990-09-15, Oregon, Idaho, 55, 23, vs
1990-09-15, Rutgers, Colgate, 28, 17, vs
1990-09-15, San Diego State, Long Beach State, 38, 20, vs
1990-09-15, San Jose State, Pacific, 28, 14, @
1990-09-15, (6) Southern California, Penn State, 19, 14, vs
1990-09-15, Temple, Austin Peay, 28, 0, vs
1990-09-15, (7) Tennessee, Texas-El Paso, 56, 0, vs
1990-09-15, (12) Texas A&M, Louisiana, 63, 14, vs
1990-09-15, Toledo, Northern Illinois, 23, 14, vs
1990-09-15, Tulane, Southern Methodist, 43, 7, vs
1990-09-15, UCLA, Stanford, 32, 31, vs
1990-09-15, (11) Virginia, Navy, 56, 14, vs
1990-09-15, Virginia Tech, East Carolina, 24, 23, @
1990-09-15, (22) Washington, Purdue, 20, 14, @
1990-09-15, Western Michigan, Louisiana Tech, 27, 21, vs
1990-09-15, Wisconsin, Ball State, 24, 7, vs
1990-09-15, Wyoming, Arkansas State, 34, 27, vs
1990-09-22, Akron, Cal State Fullerton, 48, 17, vs
1990-09-22, (18) Arizona, Oregon, 22, 17, vs
1990-09-22, Army, Virginia Military Institute, 41, 17, vs
1990-09-22, Baylor, Sam Houston, 13, 9, vs
1990-09-22, (4) Brigham Young, San Diego State, 62, 34, vs
1990-09-22, Central Michigan, Bowling Green, 17, 0, vs
1990-09-22, (17) Clemson, Appalachian State, 48, 0, vs
1990-09-22, (20) Colorado, (22) Texas, 29, 22, @
1990-09-22, Colorado State, Texas-El Paso, 38, 20, vs
1990-09-22, East Carolina, Louisiana, 20, 10, @
1990-09-22, (19) Florida, Furman, 27, 3, vs
1990-09-22, (2) Florida State, Tulane, 31, 13, @
1990-09-22, Fresno State, New Mexico State, 42, 3, vs
1990-09-22, Georgia, Alabama, 17, 16, vs
1990-09-22, Georgia Tech, Chattanooga, 44, 9, vs
1990-09-22, Hawaii, Utah, 19, 7, @
1990-09-22, (15) Illinois, Southern Illinois, 56, 21, vs
1990-09-22, Indiana, Missouri, 58, 7, vs
1990-09-22, Iowa, Iowa State, 45, 35, vs
1990-09-22, Long Beach State, Pacific, 28, 7, vs
1990-09-22, Louisiana Tech, Arkansas State, 40, 7, vs
1990-09-22, Louisville, West Virginia, 9, 7, @
1990-09-22, Maryland, North Carolina State, 13, 12, vs
1990-09-22, Memphis, Central Florida, 37, 28, vs
1990-09-22, Miami (OH), Cincinnati, 16, 12, @
1990-09-22, (7) Michigan, UCLA, 38, 15, vs
1990-09-22, Mississippi, (13) Arkansas, 21, 17, @
1990-09-22, Mississippi State, Southern Mississippi, 13, 10, vs
1990-09-22, Navy, Villanova, 23, 21, vs
1990-09-22, (8) Nebraska, Minnesota, 56, 0, vs
1990-09-22, North Carolina, Kentucky, 16, 13, vs
1990-09-22, Northern Illinois, Kansas State, 42, 35, vs
1990-09-22, (1) Notre Dame, (24) Michigan State, 20, 19, @
1990-09-22, Ohio, Tennessee Tech, 42, 32, vs
1990-09-22, (11) Oklahoma, Tulsa, 52, 10, vs
1990-09-22, Penn State, Rutgers, 28, 0, vs
1990-09-22, (25) Pittsburgh, Syracuse, 20, 20, @
1990-09-22, Purdue, Indiana State, 41, 13, vs
1990-09-22, Rice, Northwestern, 31, 14, vs
1990-09-22, San Jose State, Nevada-Las Vegas, 47, 13, @
1990-09-22, South Carolina, Virginia Tech, 35, 24, @
1990-09-22, Stanford, Oregon State, 37, 3, vs
1990-09-22, Temple, Wisconsin, 24, 18, @
1990-09-22, (12) Texas A&M, North Texas, 40, 8, vs
1990-09-22, Texas Christian, Oklahoma State, 31, 21, vs
1990-09-22, Texas Tech, New Mexico, 34, 32, @
1990-09-22, Toledo, Ball State, 28, 16, @
1990-09-22, Vanderbilt, Louisiana State, 24, 21, vs
1990-09-22, (10) Virginia, Duke, 59, 0, @
1990-09-22, (21) Washington, (5) Southern California, 31, 0, vs
1990-09-22, Washington State, California, 41, 31, vs
1990-09-22, Western Michigan, Kent State, 37, 10, vs
1990-09-22, Wyoming, Air Force, 24, 12, vs
1990-09-22, Youngstown State, Eastern Michigan, 24, 14, vs
1990-09-29, Alabama, Vanderbilt, 59, 28, vs
1990-09-29, (23) Arkansas, Colorado State, 31, 20, vs
1990-09-29, Arkansas State, Southern Illinois, 20, 17, @
1990-09-29, Ball State, Bowling Green, 16, 6, vs
1990-09-29, Baylor, Texas Tech, 21, 15, @
1990-09-29, Boston College, Navy, 28, 17, @
1990-09-29, California, (16) Arizona, 30, 25, @
1990-09-29, Central Michigan, Miami (OH), 31, 7, vs
1990-09-29, Cincinnati, Kent State, 27, 24, @
1990-09-29, (19) Clemson, Duke, 26, 7, vs
1990-09-29, (20) Colorado, (12) Washington, 20, 14, vs
1990-09-29, (17) Florida, Mississippi State, 34, 21, vs
1990-09-29, (2) Florida State, Virginia Tech, 39, 28, vs
1990-09-29, (24) Fresno State, Cal State Fullerton, 38, 3, @
1990-09-29, Georgia, East Carolina, 19, 15, vs
1990-09-29, Georgia Tech, (25) South Carolina, 27, 6, vs
1990-09-29, (13) Houston, Rice, 24, 22, vs
1990-09-29, Indiana, Eastern Michigan, 37, 6, vs
1990-09-29, Iowa State, Western Michigan, 34, 20, vs
1990-09-29, Kansas State, New Mexico, 38, 6, vs
1990-09-29, Long Beach State, Boise State, 21, 20, vs
1990-09-29, Louisiana State, (11) Texas A&M, 17, 8, vs
1990-09-29, Louisiana Tech, Louisiana, 24, 10, vs
1990-09-29, Memphis, Tulsa, 22, 10, @
1990-09-29, (10) Miami (FL), Iowa, 48, 21, vs
1990-09-29, (6) Michigan, Maryland, 45, 17, vs
1990-09-29, (22) Michigan State, Rutgers, 34, 10, @
1990-09-29, Mississippi, Tulane, 31, 21, vs
1990-09-29, Missouri, (21) Arizona State, 30, 9, vs
1990-09-29, (8) Nebraska, Oregon State, 31, 7, vs
1990-09-29, Nevada-Las Vegas, Pacific, 37, 28, @
1990-09-29, North Carolina State, North Carolina, 12, 9, @
1990-09-29, Northwestern, Northern Illinois, 24, 7, vs
1990-09-29, (1) Notre Dame, Purdue, 37, 11, vs
1990-09-29, (9) Oklahoma, Kansas, 31, 17, vs
1990-09-29, Oregon, (4) Brigham Young, 32, 16, vs
1990-09-29, San Diego State, Air Force, 48, 18, vs
1990-09-29, San Jose State, Stanford, 29, 23, @
1990-09-29, (18) Southern California, (15) Ohio State, 35, 26, @
1990-09-29, Southern Mississippi, Louisville, 25, 13, vs
1990-09-29, (5) Tennessee, (3) Auburn, 26, 26, @
1990-09-29, Texas Christian, Southern Methodist, 42, 21, @
1990-09-29, Texas-El Paso, Sam Houston, 17, 10, vs
1990-09-29, Toledo, Ohio, 27, 20, @
1990-09-29, UCLA, Washington State, 30, 20, @
1990-09-29, (7) Virginia, William & Mary, 63, 35, vs
1990-09-29, Wake Forest, Army, 52, 14, vs
1990-09-29, West Virginia, Pittsburgh, 38, 24, @
1990-09-29, Wyoming, Utah, 28, 10, @
1990-09-29, Youngstown State, Akron, 28, 23, vs
1990-10-06, Air Force, Navy, 24, 7, vs
1990-10-06, Alabama, Louisiana, 25, 6, @
1990-10-06, (25) Arizona, UCLA, 28, 21, @
1990-10-06, Arkansas State, Northwestern State, 16, 8, vs
1990-10-06, (5) Auburn, Louisiana Tech, 16, 14, vs
1990-10-06, Boston College, Rutgers, 19, 14, vs
1990-10-06, California, San Jose State, 35, 34, vs
1990-10-06, Central Michigan, Kent State, 42, 0, @
1990-10-06, (16) Clemson, Georgia, 34, 3, vs
1990-10-06, (12) Colorado, Missouri, 33, 31, @
1990-10-06, Colorado State, Utah, 28, 13, vs
1990-10-06, Duke, Army, 17, 16, @
1990-10-06, (10) Florida, Louisiana State, 34, 8, vs
1990-10-06, (23) Georgia Tech, Maryland, 31, 3, @
1990-10-06, Hawaii, Maine, 44, 3, vs
1990-10-06, (13) Houston, Baylor, 31, 15, @
1990-10-06, (13) Illinois, (20) Ohio State, 31, 20, @
1990-10-06, Indiana, Northwestern, 42, 0, @
1990-10-06, Iowa, (18) Michigan State, 12, 7, @
1990-10-06, Kansas, Iowa State, 34, 34, @
1990-10-06, Long Beach State, New Mexico State, 31, 27, vs
1990-10-06, Louisville, Tulsa, 38, 14, vs
1990-10-06, Memphis, Tulane, 21, 14, vs
1990-10-06, (9) Miami (FL), (2) Florida State, 31, 22, vs
1990-10-06, Miami (OH), Ball State, 24, 10, vs
1990-10-06, (3) Michigan, Wisconsin, 41, 3, @
1990-10-06, Minnesota, Purdue, 19, 7, @
1990-10-06, Mississippi, Kentucky, 35, 29, vs
1990-10-06, (8) Nebraska, Kansas State, 45, 8, @
1990-10-06, Nevada-Las Vegas, Cal State Fullerton, 29, 10, vs
1990-10-06, New Mexico, Texas-El Paso, 48, 28, vs
1990-10-06, North Carolina, Wake Forest, 31, 24, @
1990-10-06, North Carolina State, Appalachian State, 56, 0, vs
1990-10-06, North Texas, Southern Methodist, 14, 7, vs
1990-10-06, Northern Illinois, (24) Fresno State, 73, 18, vs
1990-10-06, Ohio, Bowling Green, 10, 10, @
1990-10-06, (7) Oklahoma, Oklahoma State, 31, 17, @
1990-10-06, (22) Oregon, Utah State, 52, 7, vs
1990-10-06, Penn State, Temple, 48, 10, vs
1990-10-06, (15) Southern California, Washington State, 30, 17, vs
1990-10-06, Southern Mississippi, East Carolina, 16, 7, @
1990-10-06, Stanford, (1) Notre Dame, 36, 31, @
1990-10-06, Syracuse, Vanderbilt, 49, 14, @
1990-10-06, Texas, Rice, 26, 10, @
1990-10-06, (19) Texas A&M, Texas Tech, 28, 24, vs
1990-10-06, Texas Christian, (21) Arkansas, 54, 26, @
1990-10-06, Toledo, Eastern Michigan, 37, 23, vs
1990-10-06, Virginia Tech, West Virginia, 26, 21, vs
1990-10-06, (17) Washington, Arizona State, 42, 14, @
1990-10-06, Western Michigan, Akron, 24, 20, @
1990-10-06, Wyoming, San Diego State, 52, 51, vs
1990-10-13, (6) Auburn, Vanderbilt, 56, 6, vs
1990-10-13, Ball State, Kent State, 31, 0, vs
1990-10-13, Baylor, Southern Methodist, 52, 17, vs
1990-10-13, Boston College, Army, 41, 20, vs
1990-10-13, (13) Brigham Young, Colorado State, 52, 9, vs
1990-10-13, California, Arizona State, 31, 24, @
1990-10-13, Central Michigan, Western Michigan, 20, 13, vs
1990-10-13, (14) Colorado, Iowa State, 28, 12, vs
1990-10-13, Duke, Western Carolina, 49, 18, vs
1990-10-13, (18) Georgia Tech, (15) Clemson, 21, 19, vs
1990-10-13, (12) Houston, (20) Texas A&M, 36, 31, vs
1990-10-13, (11) Illinois, Purdue, 34, 0, vs
1990-10-13, (25) Iowa, Wisconsin, 30, 10, vs
1990-10-13, Kansas State, Oklahoma State, 23, 17, vs
1990-10-13, Kentucky, Mississippi State, 17, 15, vs
1990-10-13, Louisiana Tech, Tulsa, 35, 21, @
1990-10-13, Louisville, Memphis, 19, 17, vs
1990-10-13, Maryland, Wake Forest, 41, 13, vs
1990-10-13, (3) Miami (FL), Kansas, 34, 0, vs
1990-10-13, Miami (OH), Ohio, 40, 18, @
1990-10-13, Michigan State, (1) Michigan, 28, 27, @
1990-10-13, Minnesota, Northwestern, 35, 25, vs
1990-10-13, (24) Mississippi, Georgia, 28, 12, @
1990-10-13, Navy, Akron, 17, 13, vs
1990-10-13, (7) Nebraska, Missouri, 69, 21, vs
1990-10-13, Nevada-Las Vegas, New Mexico State, 24, 20, @
1990-10-13, Northern Illinois, Arkansas State, 35, 0, vs
1990-10-13, (8) Notre Dame, Air Force, 57, 27, vs
1990-10-13, Ohio State, (22) Indiana, 27, 27, @
1990-10-13, Oregon State, (21) Arizona, 35, 21, vs
1990-10-13, Pacific, Cal State Fullerton, 67, 37, @
1990-10-13, Penn State, Syracuse, 27, 21, vs
1990-10-13, Pittsburgh, Rutgers, 45, 21, vs
1990-10-13, San Jose State, Long Beach State, 46, 29, vs
1990-10-13, South Carolina, East Carolina, 37, 7, vs
1990-10-13, (16) Southern California, Stanford, 37, 22, @
1990-10-13, Southern Mississippi, Tulane, 20, 14, @
1990-10-13, (5) Tennessee, (9) Florida, 45, 3, vs
1990-10-13, Texas, (4) Oklahoma, 14, 13, N
1990-10-13, Texas Christian, Rice, 38, 28, vs
1990-10-13, Texas Tech, Arkansas, 49, 44, @
1990-10-13, Texas-El Paso, Hawaii, 12, 10, vs
1990-10-13, Toledo, Bowling Green, 19, 13, vs
1990-10-13, UCLA, San Diego State, 45, 31, vs
1990-10-13, Utah State, Fresno State, 24, 24, @
1990-10-13, (2) Virginia, North Carolina State, 31, 0, vs
1990-10-13, (17) Washington, (19) Oregon, 38, 17, vs
1990-10-13, West Virginia, Cincinnati, 28, 20, vs
1990-10-13, (23) Wyoming, New Mexico, 25, 22, vs
1990-10-20, Alabama, (3) Tennessee, 9, 6, @
1990-10-20, Arizona, (15) Southern California, 35, 26, @
1990-10-20, Army, Lafayette, 56, 0, vs
1990-10-20, (5) Auburn, (7) Florida State, 20, 17, vs
1990-10-20, Baylor, (25) Texas A&M, 20, 20, @
1990-10-20, Bowling Green, Eastern Michigan, 25, 15, vs
1990-10-20, California, UCLA, 38, 31, vs
1990-10-20, Central Michigan, Toledo, 13, 12, vs
1990-10-20, Citadel, South Carolina, 38, 35, @
1990-10-20, (22) Clemson, North Carolina State, 24, 17, @
1990-10-20, (14) Colorado, Kansas, 41, 10, @
1990-10-20, Colorado State, New Mexico, 47, 7, vs
1990-10-20, East Carolina, Cincinnati, 56, 32, vs
1990-10-20, (17) Florida, Akron, 59, 0, vs
1990-10-20, Fresno State, Long Beach State, 28, 16, vs
1990-10-20, Georgia, Vanderbilt, 39, 28, vs
1990-10-20, (11) Georgia Tech, North Carolina, 13, 13, @
1990-10-20, Hawaii, Cal State Fullerton, 45, 21, vs
1990-10-20, (9) Houston, Southern Methodist, 44, 17, @
1990-10-20, (8) Illinois, (24) Michigan State, 15, 13, vs
1990-10-20, (22) Iowa, (10) Michigan, 24, 23, @
1990-10-20, Iowa State, (16) Oklahoma, 33, 31, @
1990-10-20, Kent State, Ohio, 44, 15, vs
1990-10-20, Louisiana, Tulsa, 25, 13, @
1990-10-20, Louisiana State, Kentucky, 30, 20, vs
1990-10-20, Louisville, Pittsburgh, 27, 20, @
1990-10-20, Maryland, Duke, 23, 20, @
1990-10-20, Minnesota, (20) Indiana, 12, 0, vs
1990-10-20, (18) Mississippi, Arkansas State, 42, 13, vs
1990-10-20, Mississippi State, Tulane, 38, 17, @
1990-10-20, Missouri, Kansas State, 31, 10, vs
1990-10-20, (4) Nebraska, Oklahoma State, 31, 3, vs
1990-10-20, Nevada, Nevada-Las Vegas, 26, 14, @
1990-10-20, Northern Illinois, Murray State, 49, 7, vs
1990-10-20, Northwestern, Wisconsin, 44, 34, vs
1990-10-20, (6) Notre Dame, (2) Miami (FL), 29, 20, vs
1990-10-20, Ohio State, Purdue, 42, 2, @
1990-10-20, Oregon, Arizona State, 27, 7, vs
1990-10-20, Pacific, New Mexico State, 62, 24, vs
1990-10-20, Penn State, Boston College, 40, 21, @
1990-10-20, Rice, Texas Tech, 42, 21, vs
1990-10-20, San Jose State, Utah State, 34, 27, vs
1990-10-20, Southern Mississippi, Memphis, 23, 7, vs
1990-10-20, Syracuse, Rutgers, 42, 0, vs
1990-10-20, Temple, Virginia Tech, 31, 28, vs
1990-10-20, (19) Texas, Arkansas, 49, 17, vs
1990-10-20, Utah, Texas-El Paso, 37, 23, vs
1990-10-20, (1) Virginia, Wake Forest, 49, 14, @
1990-10-20, (13) Washington, Stanford, 52, 16, @
1990-10-20, Washington State, Oregon State, 55, 24, @
1990-10-20, Western Michigan, Ball State, 14, 13, vs
1990-10-20, (21) Wyoming, Weber State, 21, 12, vs
1990-10-27, Air Force, Utah, 52, 21, vs
1990-10-27, (23) Arizona, Washington State, 42, 34, vs
1990-10-27, (2) Auburn, Mississippi State, 17, 16, @
1990-10-27, Ball State, Indiana State, 42, 0, vs
1990-10-27, Baylor, (24) Texas Christian, 27, 21, @
1990-10-27, Boston College, West Virginia, 27, 14, @
1990-10-27, Central Michigan, Eastern Michigan, 16, 12, @
1990-10-27, (19) Clemson, Wake Forest, 24, 6, @
1990-10-27, (10) Colorado, (22) Oklahoma, 32, 23, vs
